ID,Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy Price,Sell Price,Miles Price,Color 1,Color 2,Size,Interact,Tag,Outdoor,Source,Source Notes,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Speaker Type,Lighting Type
3126,wooden stool,Dark wood,Paint color,Blue,Seat,Yes,Yes,Yes,2,,480,,Brown,Light blue,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3127,wooden stool,Dark wood,Paint color,Green,Seat,Yes,Yes,Yes,2,,480,,Brown,Green,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3128,wooden stool,Black,Paint color,None,Seat,Yes,Yes,Yes,2,,480,,Black,Black,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3129,wooden stool,Black,Paint color,Orange,Seat,Yes,Yes,Yes,2,,480,,Black,Orange,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3130,wooden stool,Black,Paint color,Pink,Seat,Yes,Yes,Yes,2,,480,,Black,Pink,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3131,wooden stool,Black,Paint color,Blue,Seat,Yes,Yes,Yes,2,,480,,Black,Light blue,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3132,wooden stool,Black,Paint color,Green,Seat,Yes,Yes,Yes,2,,480,,Black,Green,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3133,wooden stool,Green,Paint color,None,Seat,Yes,Yes,Yes,2,,480,,Green,Green,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3134,wooden stool,Green,Paint color,Orange,Seat,Yes,Yes,Yes,2,,480,,Green,Orange,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3135,wooden stool,Green,Paint color,Pink,Seat,Yes,Yes,Yes,2,,480,,Green,Pink,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3136,wooden stool,Green,Paint color,Blue,Seat,Yes,Yes,Yes,2,,480,,Green,Light blue,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3137,wooden stool,Green,Paint color,Green,Seat,Yes,Yes,Yes,2,,480,,Green,Green,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3138,wooden stool,Blue,Paint color,None,Seat,Yes,Yes,Yes,2,,480,,Blue,Blue,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3139,wooden stool,Blue,Paint color,Orange,Seat,Yes,Yes,Yes,2,,480,,Blue,Orange,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3140,wooden stool,Blue,Paint color,Pink,Seat,Yes,Yes,Yes,2,,480,,Blue,Pink,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3141,wooden stool,Blue,Paint color,Blue,Seat,Yes,Yes,Yes,2,,480,,Blue,Light blue,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3142,wooden stool,Blue,Paint color,Green,Seat,Yes,Yes,Yes,2,,480,,Blue,Green,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3143,wooden stool,Pink wood,Paint color,None,Seat,Yes,Yes,Yes,2,,480,,Pink,Pink,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3144,wooden stool,Pink wood,Paint color,Orange,Seat,Yes,Yes,Yes,2,,480,,Pink,Orange,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3145,wooden stool,Pink wood,Paint color,Pink,Seat,Yes,Yes,Yes,2,,480,,Pink,Pink,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3146,wooden stool,Pink wood,Paint color,Blue,Seat,Yes,Yes,Yes,2,,480,,Pink,Light blue,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3147,wooden stool,Pink wood,Paint color,Green,Seat,Yes,Yes,Yes,2,,480,,Pink,Green,1x1,Yes,Chair,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3148,wooden table,Light wood,Paint color,None,Tablecloth,Yes,Yes,Yes,4,,1800,,Beige,Beige,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3149,wooden table,Light wood,Paint color,Orange,Tablecloth,Yes,Yes,Yes,4,,1800,,Beige,Orange,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3150,wooden table,Light wood,Paint color,Pink,Tablecloth,Yes,Yes,Yes,4,,1800,,Beige,Pink,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3151,wooden table,Light wood,Paint color,Blue,Tablecloth,Yes,Yes,Yes,4,,1800,,Beige,Light blue,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3152,wooden table,Light wood,Paint color,Green,Tablecloth,Yes,Yes,Yes,4,,1800,,Beige,Green,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3153,wooden table,White wood,Paint color,None,Tablecloth,Yes,Yes,Yes,4,,1800,,White,White,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3154,wooden table,White wood,Paint color,Orange,Tablecloth,Yes,Yes,Yes,4,,1800,,White,Orange,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3155,wooden table,White wood,Paint color,Pink,Tablecloth,Yes,Yes,Yes,4,,1800,,White,Pink,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3156,wooden table,White wood,Paint color,Blue,Tablecloth,Yes,Yes,Yes,4,,1800,,White,Light blue,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3157,wooden table,White wood,Paint color,Green,Tablecloth,Yes,Yes,Yes,4,,1800,,White,Green,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3158,wooden table,Cherry wood,Paint color,None,Tablecloth,Yes,Yes,Yes,4,,1800,,Orange,Orange,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3159,wooden table,Cherry wood,Paint color,Orange,Tablecloth,Yes,Yes,Yes,4,,1800,,Orange,Orange,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3160,wooden table,Cherry wood,Paint color,Pink,Tablecloth,Yes,Yes,Yes,4,,1800,,Orange,Pink,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3161,wooden table,Cherry wood,Paint color,Blue,Tablecloth,Yes,Yes,Yes,4,,1800,,Orange,Light blue,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3162,wooden table,Cherry wood,Paint color,Green,Tablecloth,Yes,Yes,Yes,4,,1800,,Orange,Green,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3163,wooden table,Dark wood,Paint color,None,Tablecloth,Yes,Yes,Yes,4,,1800,,Brown,Brown,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3164,wooden table,Dark wood,Paint color,Orange,Tablecloth,Yes,Yes,Yes,4,,1800,,Brown,Orange,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3165,wooden table,Dark wood,Paint color,Pink,Tablecloth,Yes,Yes,Yes,4,,1800,,Brown,Pink,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3166,wooden table,Dark wood,Paint color,Blue,Tablecloth,Yes,Yes,Yes,4,,1800,,Brown,Light blue,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3167,wooden table,Dark wood,Paint color,Green,Tablecloth,Yes,Yes,Yes,4,,1800,,Brown,Green,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3168,wooden table,Black,Paint color,None,Tablecloth,Yes,Yes,Yes,4,,1800,,Black,Black,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3169,wooden table,Black,Paint color,Orange,Tablecloth,Yes,Yes,Yes,4,,1800,,Black,Orange,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3170,wooden table,Black,Paint color,Pink,Tablecloth,Yes,Yes,Yes,4,,1800,,Black,Pink,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3171,wooden table,Black,Paint color,Blue,Tablecloth,Yes,Yes,Yes,4,,1800,,Black,Light blue,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3172,wooden table,Black,Paint color,Green,Tablecloth,Yes,Yes,Yes,4,,1800,,Black,Green,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3173,wooden table,Green,Paint color,None,Tablecloth,Yes,Yes,Yes,4,,1800,,Green,Green,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3174,wooden table,Green,Paint color,Orange,Tablecloth,Yes,Yes,Yes,4,,1800,,Green,Orange,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3175,wooden table,Green,Paint color,Pink,Tablecloth,Yes,Yes,Yes,4,,1800,,Green,Pink,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3176,wooden table,Green,Paint color,Blue,Tablecloth,Yes,Yes,Yes,4,,1800,,Green,Light blue,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3177,wooden table,Green,Paint color,Green,Tablecloth,Yes,Yes,Yes,4,,1800,,Green,Green,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3178,wooden table,Blue,Paint color,None,Tablecloth,Yes,Yes,Yes,4,,1800,,Blue,Blue,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3179,wooden table,Blue,Paint color,Orange,Tablecloth,Yes,Yes,Yes,4,,1800,,Blue,Orange,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3180,wooden table,Blue,Paint color,Pink,Tablecloth,Yes,Yes,Yes,4,,1800,,Blue,Pink,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3181,wooden table,Blue,Paint color,Blue,Tablecloth,Yes,Yes,Yes,4,,1800,,Blue,Light blue,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3182,wooden table,Blue,Paint color,Green,Tablecloth,Yes,Yes,Yes,4,,1800,,Blue,Green,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3183,wooden table,Pink wood,Paint color,None,Tablecloth,Yes,Yes,Yes,4,,1800,,Pink,Pink,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3184,wooden table,Pink wood,Paint color,Orange,Tablecloth,Yes,Yes,Yes,4,,1800,,Pink,Orange,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3185,wooden table,Pink wood,Paint color,Pink,Tablecloth,Yes,Yes,Yes,4,,1800,,Pink,Pink,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3186,wooden table,Pink wood,Paint color,Blue,Tablecloth,Yes,Yes,Yes,4,,1800,,Pink,Blue,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3187,wooden table,Pink wood,Paint color,Green,Tablecloth,Yes,Yes,Yes,4,,1800,,Pink,Green,2x2,No,Table,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3188,wooden wardrobe,Light wood,Paint color,NA,NA,Yes,Yes,No,2,,1440,,Yellow,Yellow,1x1,Wardrobe,Chest,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3189,wooden wardrobe,White wood,Paint color,NA,NA,Yes,Yes,No,2,,1440,,Beige,Beige,1x1,Wardrobe,Chest,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3190,wooden wardrobe,Cherry wood,Paint color,NA,NA,Yes,Yes,No,2,,1440,,Orange,Orange,1x1,Wardrobe,Chest,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3191,wooden wardrobe,Dark wood,Paint color,NA,NA,Yes,Yes,No,2,,1440,,Brown,Brown,1x1,Wardrobe,Chest,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3192,wooden wardrobe,Black,Paint color,NA,NA,Yes,Yes,No,2,,1440,,Black,Black,1x1,Wardrobe,Chest,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3193,wooden wardrobe,Green,Paint color,NA,NA,Yes,Yes,No,2,,1440,,Green,Green,1x1,Wardrobe,Chest,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3194,wooden wardrobe,Blue,Paint color,NA,NA,Yes,Yes,No,2,,1440,,Blue,Blue,1x1,Wardrobe,Chest,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3195,wooden wardrobe,Pink wood,Paint color,NA,NA,Yes,Yes,No,2,,1440,,Pink,Pink,1x1,Wardrobe,Chest,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3196,wooden waste bin,Light wood,Paint color,NA,NA,Yes,Yes,No,1,,480,,Beige,Beige,1x1,Trash,Supplies,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3197,wooden waste bin,Natural wood,Paint color,NA,NA,Yes,Yes,No,1,,480,,Yellow,Yellow,1x1,Yes,Supplies,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3198,wooden waste bin,Cherry wood,Paint color,NA,NA,Yes,Yes,No,1,,480,,Orange,Orange,1x1,Yes,Supplies,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3199,wooden waste bin,Dark wood,Paint color,NA,NA,Yes,Yes,No,1,,480,,Brown,Brown,1x1,Yes,Supplies,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3200,wooden waste bin,Black,Paint color,NA,NA,Yes,Yes,No,1,,480,,Black,Black,1x1,Yes,Supplies,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3201,wooden waste bin,White wood,Paint color,NA,NA,Yes,Yes,No,1,,480,,White,White,1x1,Yes,Supplies,No,Crafting,,child's room,living room,wooden,None,Does not play music,No lighting
3202,wooden-block bed,Natural,Block color,NA,NA,Yes,Yes,No,4,,2400,,White,Beige,2x1,Yes,Bed,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3203,wooden-block bed,Mixed wood,Block color,NA,NA,Yes,Yes,No,4,,2400,,Brown,Black,2x1,Yes,Bed,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3204,wooden-block bed,Colorful,Block color,NA,NA,Yes,Yes,No,4,,2400,,Blue,Colorful,2x1,Yes,Bed,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3205,wooden-block bed,Pastel,Block color,NA,NA,Yes,Yes,No,4,,2400,,Pink,Colorful,2x1,Yes,Bed,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3206,wooden-block bed,Vivid,Block color,NA,NA,Yes,Yes,No,4,,2400,,Yellow,Colorful,2x1,Yes,Bed,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3207,wooden-block bench,Natural,Block color,NA,NA,Yes,Yes,No,2,,840,,Beige,Beige,2x1,Yes,Sofa,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3208,wooden-block bench,Mixed wood,Block color,NA,NA,Yes,Yes,No,2,,840,,Black,Brown,2x1,Yes,Sofa,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3209,wooden-block bench,Colorful,Block color,NA,NA,Yes,Yes,No,2,,840,,Yellow,Colorful,2x1,Yes,Sofa,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3210,wooden-block bench,Pastel,Block color,NA,NA,Yes,Yes,No,2,,840,,Light blue,Colorful,2x1,Yes,Sofa,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3211,wooden-block bench,Vivid,Block color,NA,NA,Yes,Yes,No,2,,840,,Blue,Colorful,2x1,Yes,Sofa,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3212,wooden-block bookshelf,Natural,Block color,NA,NA,Yes,Yes,No,1,,720,,Beige,Brown,1x1,No,Shelf,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3213,wooden-block bookshelf,Mixed wood,Block color,NA,NA,Yes,Yes,No,1,,720,,Brown,Yellow,1x1,No,Shelf,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3214,wooden-block bookshelf,Colorful,Block color,NA,NA,Yes,Yes,No,1,,720,,Yellow,Colorful,1x1,No,Shelf,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3215,wooden-block bookshelf,Pastel,Block color,NA,NA,Yes,Yes,No,1,,720,,Pink,Colorful,1x1,No,Shelf,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3216,wooden-block bookshelf,Vivid,Block color,NA,NA,Yes,Yes,No,1,,720,,Blue,Colorful,1x1,No,Shelf,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3217,wooden-block chair,Natural,Block color,NA,NA,Yes,Yes,No,1,,720,,Beige,Beige,1x1,Yes,Chair,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3218,wooden-block chair,Mixed wood,Block color,NA,NA,Yes,Yes,No,1,,720,,Brown,Black,1x1,Yes,Chair,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3219,wooden-block chair,Colorful,Block color,NA,NA,Yes,Yes,No,1,,720,,Red,Colorful,1x1,Yes,Chair,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3220,wooden-block chair,Pastel,Block color,NA,NA,Yes,Yes,No,1,,720,,Pink,Colorful,1x1,Yes,Chair,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3221,wooden-block chair,Vivid,Block color,NA,NA,Yes,Yes,No,1,,720,,Yellow,Colorful,1x1,Yes,Chair,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3222,wooden-block chest,Natural,Block color,NA,NA,Yes,Yes,No,3,,1800,,Beige,Beige,2x1,Wardrobe,Chest,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3223,wooden-block chest,Mixed wood,Block color,NA,NA,Yes,Yes,No,3,,1800,,Brown,Black,2x1,Wardrobe,Chest,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3224,wooden-block chest,Colorful,Block color,NA,NA,Yes,Yes,No,3,,1800,,Green,Colorful,2x1,Wardrobe,Chest,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3225,wooden-block chest,Pastel,Block color,NA,NA,Yes,Yes,No,3,,1800,,Light blue,Colorful,2x1,Wardrobe,Chest,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3226,wooden-block chest,Vivid,Block color,NA,NA,Yes,Yes,No,3,,1800,,Red,Colorful,2x1,Wardrobe,Chest,No,Crafting,,child's room,None,wooden block,None,Does not play music,No lighting
3227,wooden-block stereo,Natural,Block color,NA,NA,Yes,Yes,No,4,,2460,,Beige,Beige,2x1,Yes,Audio,No,Crafting,,child's room,None,wooden block,None,Hi-fi,No lighting
3228,wooden-block stereo,Mixed wood,Block color,NA,NA,Yes,Yes,No,4,,2460,,Brown,Yellow,2x1,Yes,Audio,No,Crafting,,child's room,None,wooden block,None,Hi-fi,No lighting
3229,wooden-block stereo,Colorful,Block color,NA,NA,Yes,Yes,No,4,,2460,,Yellow,Colorful,2x1,Yes,Audio,No,Crafting,,child's room,None,wooden block,None,Hi-fi,No lighting
3230,wooden-block stereo,Pastel,Block color,NA,NA,Yes,Yes,No,4,,2460,,Yellow,Colorful,2x1,Yes,Audio,No,Crafting,,child's room,None,wooden block,None,Hi-fi,No lighting
